projectId,startDate,endDate,ProjValue,impact_category,process_name,kpi_name,actual,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,score,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value,ID,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,CA Insurance,safety,Incident Rate,1.04,0,0,0, incidents,FALSE,4,43,0.6,0.2,0.2,8.6,11.4,2.28,1.368,P-SE-044CA Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,CA Insurance,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,73,0.6,0.2,0,0,0,0,0,P-SE-044CA Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,CA Insurance,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,47,0.6,0.2,0,0,0,0,0,P-SE-044CA Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,CA Insurance,safety,Safety Insp. Attach. Rate,0.8,1,99,> 1/insp.,/insp.,TRUE,2,75,0.6,0.2,0.1,7.5,2.5,0.5,0.3,P-SE-044CA Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,CA Insurance,safety,Safety Inspection Rate,0.063,0,0.14,> 1/week,/week,TRUE,3,40,0.6,0.2,0.1,4,6,1.2,0.72,P-SE-044CA Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,CA Insurance,safety,Safety Training,0.63,0.9,1,> 90%,%,TRUE,3,65,0.6,0.2,0.4,26,14,2.8,1.68,P-SE-044CA Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,communication,Daily Logs Delay,1.71,0,1,Same day, days,FALSE,2,43,0.4,0.05,0.3,12.9,17.1,0.855,0.342,P-SE-044Costcommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,communication,Daily Logs Rate,0.73,0,1,> 1/day,/day,TRUE,2,73,0.4,0.05,0.15,10.95,4.05,0.2025,0.081,P-SE-044Costcommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,communication,Meetings Documentation,0.74,0,1,"Minutes, Topic & Attachment", types,TRUE,1,74,0.4,0.05,0.35,25.9,9.1,0.455,0.182,P-SE-044Costcommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,communication,Meetings Rate,0.1064,0,0.14,> 1/week,/week,TRUE,1,76,0.4,0.05,0.2,15.2,4.8,0.24,0.096,P-SE-044Costcommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,financial,Budgets Create Date,-25.8,-30,0,> 30 days pre kickoff, days prior,TRUE,1,93,0.4,0.25,0.03,2.79,0.21,0.0525,0.021,P-SE-044Costfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,financial,Budgets Usage Rate,0.74,0,1,> 1/proj day,/day,TRUE,4,74,0.4,0.25,0.1,7.4,2.6,0.65,0.26,P-SE-044Costfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,financial,Change Order Time to Close,3.36,0,14,< 14 days, days,FALSE,3,76,0.5,0.2,0.15,11.4,3.6,0.72,0.36,P-SE-044Costfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,financial,Change Order to Budget Ratio,0.009,0,0.1,< 10%,%,FALSE,3,91,0.4,0.25,0.35,31.85,3.15,0.7875,0.315,P-SE-044Costfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,financial,Contract to Budget Ratio (Deviation),0.2,0,0.25,>25%,%,FALSE,3,80,0.4,0.25,0.3,24,6,1.5,0.6,P-SE-044Costfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,financial,Invoice to Contract Ratio (Deviation),0.004,0,0.1,< 10%,%,FALSE,2,96,0.4,0.25,0.02,1.92,0.08,0.02,0.008,P-SE-044Costfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,financial,Payments to Invoices Ratio (Deviation),0.008,0,0.1,< 10%,%,FALSE,4,92,0.4,0.25,0.05,4.6,0.4,0.1,0.04,P-SE-044Costfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,operations,RFIs Closed on Time,0.496,0.8,1,> 80%,%,TRUE,3,67,0.4,0.45,0.1,6.7,3.3,1.485,0.594,P-SE-044Costoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,operations,RFIs Lead Time,5.74,7,99,> 7 days, days,TRUE,2,87,0.4,0.45,0.3,26.1,3.9,1.755,0.702,P-SE-044Costoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,operations,RFIs Rate,0.213,0.3,0.5,30-50%, days,FALSE,2,76,0.5,0.3,0.15,11.4,3.6,1.08,0.54,P-SE-044Costoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,operations,Submittals Closed on Time,0.52,0.8,1,> 80%,%,TRUE,3,70,0.4,0.45,0.1,7,3,1.35,0.54,P-SE-044Costoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,operations,Submittals Lead Time,14.7,21,99,> 21 days, days,TRUE,2,75,0.4,0.45,0.25,18.75,6.25,2.8125,1.125,P-SE-044Costoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,operations,Submittals Rate,0.624,0.8,1,> 80%,%,TRUE,3,83,0.5,0.3,0.1,8.3,1.7,0.51,0.255,P-SE-044Costoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,quality,Observation Rate,0.0882,0,0.14,> 1/week,/week,TRUE,2,65,0.4,0.15,0.15,9.75,5.25,0.7875,0.315,P-SE-044Costquality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,quality,Observations Closed on Time,0.576,0.8,1,> 80%,%,TRUE,2,74,0.4,0.15,0.45,33.3,11.7,1.755,0.702,P-SE-044Costquality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,quality,Quality Insp. Attach. Rate,0.75,1,99,> 1/insp.,/insp.,TRUE,2,77,0.4,0.15,0.1,7.7,2.3,0.345,0.138,P-SE-044Costquality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,quality,Quality Inspection Rate,0.0994,0,0.14,> 1/week,/week,TRUE,4,73,0.4,0.15,0.3,21.9,8.1,1.215,0.486,P-SE-044Costquality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,safety,Incident Detail Quality,0.1634,0.9,1,> 90%,%,TRUE,1,81,0.4,0.1,0.15,12.15,2.85,0.285,0.114,P-SE-044Costsafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,safety,Incident Rate,0.22,0,0,0, incidents,FALSE,4,84,0.4,0.1,0.4,33.6,6.4,0.64,0.256,P-SE-044Costsafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,67,0.4,0.1,0,0,0,0,0,P-SE-044Costsafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,71,0.4,0.1,0,0,0,0,0,P-SE-044Costsafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,safety,Safety Insp. Attach. Rate,0.69,1,99,> 1/insp.,/insp.,TRUE,2,64,0.4,0.1,0.15,9.6,5.4,0.54,0.216,P-SE-044Costsafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,safety,Safety Inspection Rate,0.0854,0,0.14,> 1/week,/week,TRUE,3,56,0.4,0.1,0.15,8.4,6.6,0.66,0.264,P-SE-044Costsafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Cost,safety,Safety Training,0.504,0.9,1,> 90%,%,TRUE,3,51,0.4,0.1,0.15,7.65,7.35,0.735,0.294,P-SE-044Costsafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,communication,Daily Logs Delay,0.51,0,1,Same day, days,FALSE,2,83,0.5,0.1,0.2,16.6,3.4,0.34,0.17,P-SE-044GL Insurancecommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,communication,Daily Logs Rate,0.81,0,1,> 1/day,/day,TRUE,2,81,0.5,0.1,0.3,24.3,5.7,0.57,0.285,P-SE-044GL Insurancecommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,communication,Meetings Documentation,0.76,0,1,"Minutes, Topic & Attachment", types,TRUE,1,76,0.5,0.1,0.35,26.6,8.4,0.84,0.42,P-SE-044GL Insurancecommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,communication,Meetings Rate,0.1036,0,0.14,> 1/week,/week,TRUE,1,74,0.5,0.1,0.15,11.1,3.9,0.39,0.195,P-SE-044GL Insurancecommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,financial,Budgets Create Date,-8.4,-30,0,> 30 days pre kickoff, days prior,TRUE,1,64,0.5,0.05,0.03,1.92,1.08,0.054,0.027,P-SE-044GL Insurancefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,financial,Budgets Usage Rate,0.7,0,1,> 1/proj day,/day,TRUE,4,70,0.5,0.05,0.1,7,3,0.15,0.075,P-SE-044GL Insurancefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,financial,Change Order Time to Close,6.16,0,14,< 14 days, days,FALSE,3,56,0.5,0.2,0.25,14,11,2.2,1.1,P-SE-044GL Insurancefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,financial,Change Order to Budget Ratio,0.023,0,0.1,< 10%,%,FALSE,3,77,0.5,0.05,0.25,19.25,5.75,0.2875,0.14375,P-SE-044GL Insurancefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,financial,Contract to Budget Ratio (Deviation),0.22,0,0.25,>25%,%,FALSE,3,88,0.5,0.05,0.15,13.2,1.8,0.09,0.045,P-SE-044GL Insurancefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,financial,Invoice to Contract Ratio (Deviation),0.038,0,0.1,< 10%,%,FALSE,2,62,0.5,0.05,0.02,1.24,0.76,0.038,0.019,P-SE-044GL Insurancefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,financial,Payments to Invoices Ratio (Deviation),0.024,0,0.1,< 10%,%,FALSE,4,76,0.5,0.05,0.2,15.2,4.8,0.24,0.12,P-SE-044GL Insurancefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,operations,RFIs Closed on Time,0.448,0.8,1,> 80%,%,TRUE,3,61,0.5,0.45,0.05,3.05,1.95,0.8775,0.43875,P-SE-044GL Insuranceoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,operations,RFIs Lead Time,4.06,7,99,> 7 days, days,TRUE,2,63,0.5,0.45,0.1,6.3,3.7,1.665,0.8325,P-SE-044GL Insuranceoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,operations,RFIs Rate,0.123,0.3,0.5,30-50%, days,FALSE,2,46,0.5,0.3,0.4,18.4,21.6,6.48,3.24,P-SE-044GL Insuranceoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,operations,Submittals Closed on Time,0.616,0.8,1,> 80%,%,TRUE,3,82,0.5,0.45,0.05,4.1,0.9,0.405,0.2025,P-SE-044GL Insuranceoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,operations,Submittals Lead Time,9.03,21,99,> 21 days, days,TRUE,2,48,0.5,0.45,0.15,7.2,7.8,3.51,1.755,P-SE-044GL Insuranceoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,operations,Submittals Rate,0.376,0.8,1,> 80%,%,TRUE,3,52,0.5,0.3,0.25,13,12,3.6,1.8,P-SE-044GL Insuranceoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,quality,Observation Rate,0.0616,0,0.14,> 1/week,/week,TRUE,2,46,0.5,0.15,0.1,4.6,5.4,0.81,0.405,P-SE-044GL Insurancequality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,quality,Observations Closed on Time,0.464,0.8,1,> 80%,%,TRUE,2,60,0.5,0.15,0.25,15,10,1.5,0.75,P-SE-044GL Insurancequality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,quality,Quality Insp. Attach. Rate,0.65,1,99,> 1/insp.,/insp.,TRUE,2,67,0.5,0.15,0.3,20.1,9.9,1.485,0.7425,P-SE-044GL Insurancequality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,quality,Quality Inspection Rate,0.0784,0,0.14,> 1/week,/week,TRUE,4,58,0.5,0.15,0.35,20.3,14.7,2.205,1.1025,P-SE-044GL Insurancequality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,safety,Incident Detail Quality,0.1406,0.9,1,> 90%,%,TRUE,1,69,0.5,0.25,0.2,13.8,6.2,1.55,0.775,P-SE-044GL Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,safety,Incident Rate,0.3,0,0,0, incidents,FALSE,4,80,0.5,0.25,0.35,28,7,1.75,0.875,P-SE-044GL Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,67,0.5,0.25,0,0,0,0,0,P-SE-044GL Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,75,0.5,0.25,0,0,0,0,0,P-SE-044GL Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,safety,Safety Insp. Attach. Rate,0.82,1,99,> 1/insp.,/insp.,TRUE,2,77,0.5,0.25,0.1,7.7,2.3,0.575,0.2875,P-SE-044GL Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,safety,Safety Inspection Rate,0.126,0,0.14,> 1/week,/week,TRUE,3,85,0.5,0.25,0.2,17,3,0.75,0.375,P-SE-044GL Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,GL Insurance,safety,Safety Training,0.738,0.9,1,> 90%,%,TRUE,3,77,0.5,0.25,0.15,11.55,3.45,0.8625,0.43125,P-SE-044GL Insurancesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,communication,Daily Logs Delay,0.6,0,1,Same day, days,FALSE,2,80,0.6,0.1,0.25,20,5,0.5,0.3,P-SE-044Safetycommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,communication,Daily Logs Rate,0.85,0,1,> 1/day,/day,TRUE,2,85,0.6,0.1,0.15,12.75,2.25,0.225,0.135,P-SE-044Safetycommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,communication,Meetings Documentation,0.63,0,1,"Minutes, Topic & Attachment", types,TRUE,1,63,0.6,0.1,0.35,22.05,12.95,1.295,0.777,P-SE-044Safetycommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,communication,Meetings Rate,0.0966,0,0.14,> 1/week,/week,TRUE,1,69,0.6,0.1,0.25,17.25,7.75,0.775,0.465,P-SE-044Safetycommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,financial,Budgets Create Date,-13.8,-30,0,> 30 days pre kickoff, days prior,TRUE,1,73,0.6,0.05,0.03,2.19,0.81,0.0405,0.0243,P-SE-044Safetyfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,financial,Budgets Usage Rate,0.74,0,1,> 1/proj day,/day,TRUE,4,74,0.6,0.05,0.1,7.4,2.6,0.13,0.078,P-SE-044Safetyfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,financial,Change Order Time to Close,6.86,0,14,< 14 days, days,FALSE,3,51,0.5,0.2,0.25,12.75,12.25,2.45,1.225,P-SE-044Safetyfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,financial,Change Order to Budget Ratio,0.063,0,0.1,< 10%,%,FALSE,3,37,0.6,0.05,0.25,9.25,15.75,0.7875,0.4725,P-SE-044Safetyfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,financial,Contract to Budget Ratio (Deviation),0.14,0,0.25,>25%,%,FALSE,3,56,0.6,0.05,0.15,8.4,6.6,0.33,0.198,P-SE-044Safetyfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,financial,Invoice to Contract Ratio (Deviation),0.026,0,0.1,< 10%,%,FALSE,2,74,0.6,0.05,0.02,1.48,0.52,0.026,0.0156,P-SE-044Safetyfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,financial,Payments to Invoices Ratio (Deviation),0.046,0,0.1,< 10%,%,FALSE,4,54,0.6,0.05,0.2,10.8,9.2,0.46,0.276,P-SE-044Safetyfinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,operations,RFIs Closed on Time,0.624,0.8,1,> 80%,%,TRUE,3,83,0.6,0.25,0.1,8.3,1.7,0.425,0.255,P-SE-044Safetyoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,operations,RFIs Lead Time,3.99,7,99,> 7 days, days,TRUE,2,62,0.6,0.25,0.3,18.6,11.4,2.85,1.71,P-SE-044Safetyoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,operations,RFIs Rate,0.243,0.3,0.5,30-50%, days,FALSE,2,86,0.5,0.3,0.2,17.2,2.8,0.84,0.42,P-SE-044Safetyoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,operations,Submittals Closed on Time,0.416,0.8,1,> 80%,%,TRUE,3,57,0.6,0.25,0.05,2.85,2.15,0.5375,0.3225,P-SE-044Safetyoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,operations,Submittals Lead Time,15.54,21,99,> 21 days, days,TRUE,2,79,0.6,0.25,0.2,15.8,4.2,1.05,0.63,P-SE-044Safetyoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,operations,Submittals Rate,0.52,0.8,1,> 80%,%,TRUE,3,70,0.5,0.3,0.15,10.5,4.5,1.35,0.675,P-SE-044Safetyoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,quality,Observation Rate,0.0756,0,0.14,> 1/week,/week,TRUE,2,56,0.6,0.05,0.2,11.2,8.8,0.44,0.264,P-SE-044Safetyquality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,quality,Observations Closed on Time,0.592,0.8,1,> 80%,%,TRUE,2,76,0.6,0.05,0.4,30.4,9.6,0.48,0.288,P-SE-044Safetyquality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,quality,Quality Insp. Attach. Rate,0.49,1,99,> 1/insp.,/insp.,TRUE,2,51,0.6,0.05,0.1,5.1,4.9,0.245,0.147,P-SE-044Safetyquality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,quality,Quality Inspection Rate,0.0966,0,0.14,> 1/week,/week,TRUE,4,71,0.6,0.05,0.3,21.3,8.7,0.435,0.261,P-SE-044Safetyquality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,safety,Incident Detail Quality,0.1235,0.9,1,> 90%,%,TRUE,1,60,0.6,0.55,0.15,9,6,3.3,1.98,P-SE-044Safetysafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,safety,Incident Rate,0.58,0,0,0, incidents,FALSE,4,66,0.6,0.55,0.25,16.5,8.5,4.675,2.805,P-SE-044Safetysafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,42,0.6,0.55,0,0,0,0,0,P-SE-044Safetysafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,39,0.6,0.55,0,0,0,0,0,P-SE-044Safetysafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,safety,Safety Insp. Attach. Rate,0.59,1,99,> 1/insp.,/insp.,TRUE,2,54,0.6,0.55,0.1,5.4,4.6,2.53,1.518,P-SE-044Safetysafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,safety,Safety Inspection Rate,0.105,0,0.14,> 1/week,/week,TRUE,3,70,0.6,0.55,0.2,14,6,3.3,1.98,P-SE-044Safetysafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Safety,safety,Safety Training,0.396,0.9,1,> 90%,%,TRUE,3,39,0.6,0.55,0.3,11.7,18.3,10.065,6.039,P-SE-044Safetysafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,communication,Daily Logs Delay,1.5,0,1,Same day, days,FALSE,2,50,0.5,0.15,0.2,10,10,1.5,0.75,P-SE-044Schedulecommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,communication,Daily Logs Rate,0.52,0,1,> 1/day,/day,TRUE,2,52,0.5,0.15,0.15,7.8,7.2,1.08,0.54,P-SE-044Schedulecommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,communication,Meetings Documentation,0.39,0,1,"Minutes, Topic & Attachment", types,TRUE,1,39,0.5,0.15,0.4,15.6,24.4,3.66,1.83,P-SE-044Schedulecommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,communication,Meetings Rate,0.0546,0,0.14,> 1/week,/week,TRUE,1,39,0.5,0.15,0.25,9.75,15.25,2.2875,1.14375,P-SE-044Schedulecommunication,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,financial,Budgets Create Date,2.4,-30,0,> 30 days pre kickoff, days prior,TRUE,1,46,0.5,0.2,0.15,6.9,8.1,1.62,0.81,P-SE-044Schedulefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,financial,Budgets Usage Rate,0.39,0,1,> 1/proj day,/day,TRUE,4,39,0.5,0.2,0.05,1.95,3.05,0.61,0.305,P-SE-044Schedulefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,financial,Change Order Time to Close,7,0,14,< 14 days, days,FALSE,3,50,0.5,0.2,0.25,12.5,12.5,2.5,1.25,P-SE-044Schedulefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,financial,Change Order to Budget Ratio,0.04,0,0.1,< 10%,%,FALSE,3,60,0.5,0.2,0.15,9,6,1.2,0.6,P-SE-044Schedulefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,financial,Contract to Budget Ratio (Deviation),0.155,0,0.25,>25%,%,FALSE,3,62,0.5,0.2,0.1,6.2,3.8,0.76,0.38,P-SE-044Schedulefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,financial,Invoice to Contract Ratio (Deviation),0.037,0,0.1,< 10%,%,FALSE,2,63,0.5,0.2,0.1,6.3,3.7,0.74,0.37,P-SE-044Schedulefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,financial,Payments to Invoices Ratio (Deviation),0.037,0,0.1,< 10%,%,FALSE,4,63,0.5,0.2,0.2,12.6,7.4,1.48,0.74,P-SE-044Schedulefinancial,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,operations,RFIs Closed on Time,0.416,0.8,1,> 80%,%,TRUE,3,57,0.5,0.3,0.1,5.7,4.3,1.29,0.645,P-SE-044Scheduleoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,operations,RFIs Lead Time,3.08,7,99,> 7 days, days,TRUE,2,49,0.5,0.3,0.25,12.25,12.75,3.825,1.9125,P-SE-044Scheduleoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,operations,RFIs Rate,0.159,0.3,0.5,30-50%, days,FALSE,2,58,0.5,0.3,0.2,11.6,8.4,2.52,1.26,P-SE-044Scheduleoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,operations,Submittals Closed on Time,0.264,0.8,1,> 80%,%,TRUE,3,38,0.5,0.3,0.1,3.8,6.2,1.86,0.93,P-SE-044Scheduleoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,operations,Submittals Lead Time,5.46,21,99,> 21 days, days,TRUE,2,31,0.5,0.3,0.2,6.2,13.8,4.14,2.07,P-SE-044Scheduleoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,operations,Submittals Rate,0.328,0.8,1,> 80%,%,TRUE,3,46,0.5,0.3,0.15,6.9,8.1,2.43,1.215,P-SE-044Scheduleoperations,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,quality,Observation Rate,0.084,0,0.14,> 1/week,/week,TRUE,2,62,0.5,0.2,0.15,9.3,5.7,1.14,0.57,P-SE-044Schedulequality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,quality,Observations Closed on Time,0.496,0.8,1,> 80%,%,TRUE,2,64,0.5,0.2,0.45,28.8,16.2,3.24,1.62,P-SE-044Schedulequality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,quality,Quality Insp. Attach. Rate,0.57,1,99,> 1/insp.,/insp.,TRUE,2,59,0.5,0.2,0.1,5.9,4.1,0.82,0.41,P-SE-044Schedulequality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,quality,Quality Inspection Rate,0.0896,0,0.14,> 1/week,/week,TRUE,4,66,0.5,0.2,0.3,19.8,10.2,2.04,1.02,P-SE-044Schedulequality,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,safety,Incident Detail Quality,0.1292,0.9,1,> 90%,%,TRUE,1,63,0.5,0.15,0.2,12.6,7.4,1.11,0.555,P-SE-044Schedulesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,safety,Incident Rate,0.18,0,0,0, incidents,FALSE,4,86,0.5,0.15,0.35,30.1,4.9,0.735,0.3675,P-SE-044Schedulesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,84,0.5,0.15,0,0,0,0,0,P-SE-044Schedulesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,65,0.5,0.15,0,0,0,0,0,P-SE-044Schedulesafety,,,,,,,
P-SE-044,7/14/2024,4/10/2025,1000000,Schedule,safety,Safety Insp. Attach. Rate,0.84,1,99,> 1/insp.,/insp.,TRUE,2,79,0.5,0.15,0.15,11.85,3.15,0.4725,0.23625,P-SE-044Schedulesafety,,,,,,,
