projectId,impact_category,process_name,kpi_name,actual,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,score,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value
P-MW-049,Cost,designReview,photos usage,0.255,0.5,1.5,> 50%, count,TRUE,4,51,0.25,0.3,0.1,5.1,4.9,1.47,0.3675
P-MW-049,Cost,designReview,specifications usage,0.36,0.9,1,> 90%,%,TRUE,6,40,0.25,0.3,0.2,8,12,3.6,0.9
P-MW-049,Cost,financialSetup,budget to bid variance,0.0245,0,0.05,< 5%,%,FALSE,9,51,0.25,0.2,0.15,7.65,7.35,1.47,0.3675
P-MW-049,Cost,financialSetup,contingency adequacy,0.053,0.1,0.15,> 10%,%,TRUE,7,53,0.25,0.2,0.4,21.2,18.8,3.76,0.94
P-MW-049,Cost,financialSetup,days until sub contracts executed,16.2,0.15,21,< 15 days, days,FALSE,8,80,0.25,0.2,0.2,16,4,0.8,0.2
P-MW-049,Cost,financialSetup,prime contract to budget variance,0.15,0,0.25,> 25%,%,FALSE,10,60,0.25,0.2,0.25,15,10,2,0.5
P-MW-049,Cost,subcontractorPlanning,equipment cost variance,0.101,0,0.05,< 5%,%,FALSE,5,49,0.25,0.35,0.05,2.45,2.55,0.8925,0.223125
P-MW-049,Cost,subcontractorPlanning,gantt chart completion rate,0.608,0.95,1,> 95%,%,TRUE,8,64,0.25,0.35,0.15,9.6,5.4,1.89,0.4725
P-MW-049,Cost,subcontractorPlanning,labor cost variance,0.075,0,0.05,< 5%,%,FALSE,10,75,0.25,0.35,0.35,26.25,8.75,3.0625,0.765625
P-MW-049,Cost,subcontractorPlanning,materials cost variance,0.084,0,0.05,< 5%,%,FALSE,10,66,0.25,0.35,0.2,13.2,6.8,2.38,0.595
P-MW-049,Cost,subcontractorPlanning,schedule to bid variance,0.095,0,0.05,< 5%,%,FALSE,9,55,0.25,0.35,0.25,13.75,11.25,3.9375,0.984375
P-MW-049,GL Insurance,compliance,avg insurance acquired cycle,8.12,7,14,< 7 days, days,FALSE,7,84,0.25,0.2,0.1,8.4,1.6,0.32,0.08
P-MW-049,GL Insurance,compliance,avg permit approval cycle,14.2,20,30,< 20 days, days,FALSE,7,79,0.25,0.2,0.25,19.75,5.25,1.05,0.2625
P-MW-049,GL Insurance,compliance,avg sub COI received time,6.8,5,10,< 5 days, days,FALSE,6,64,0.25,0.2,0.5,32,18,3.6,0.9
P-MW-049,GL Insurance,compliance,permit submission timeliness,0.8265,0.95,1,> 95%, days,TRUE,8,87,0.25,0.2,0.15,13.05,1.95,0.39,0.0975
P-MW-049,GL Insurance,designReview,clash detection rate,0.468,0.9,1,> 90%,%,TRUE,9,52,0.25,0.3,0.25,13,12,3.6,0.9
P-MW-049,GL Insurance,designReview,drawings usage,0.54,0.9,1,> 90%,%,TRUE,6,60,0.25,0.3,0.3,18,12,3.6,0.9
P-MW-049,GL Insurance,designReview,photos usage,0.345,0.5,1.5,> 50%, count,TRUE,4,69,0.25,0.3,0.15,10.35,4.65,1.395,0.34875
P-MW-049,GL Insurance,designReview,specifications usage,0.63,0.9,1,> 90%,%,TRUE,6,70,0.25,0.3,0.3,21,9,2.7,0.675
P-MW-049,GL Insurance,financialSetup,budget to bid variance,0.0165,0,0.05,< 5%,%,FALSE,9,67,0.25,0.15,0.25,16.75,8.25,1.2375,0.309375
P-MW-049,GL Insurance,financialSetup,contingency adequacy,0.057,0.1,0.15,> 10%,%,TRUE,7,57,0.25,0.15,0.2,11.4,8.6,1.29,0.3225
P-MW-049,GL Insurance,financialSetup,days until sub contracts executed,18.36,0.15,21,< 15 days, days,FALSE,8,44,0.25,0.15,0.15,6.6,8.4,1.26,0.315
P-MW-049,GL Insurance,financialSetup,prime contract to budget variance,0.1725,0,0.25,> 25%,%,FALSE,10,69,0.25,0.15,0.4,27.6,12.4,1.86,0.465
P-MW-049,GL Insurance,subcontractorPlanning,equipment cost variance,0.09,0,0.05,< 5%,%,FALSE,5,60,0.25,0.35,0.05,3,2,0.7,0.175
P-MW-049,GL Insurance,subcontractorPlanning,gantt chart completion rate,0.551,0.95,1,> 95%,%,TRUE,8,58,0.25,0.35,0.15,8.7,6.3,2.205,0.55125
P-MW-049,GL Insurance,subcontractorPlanning,labor cost variance,0.086,0,0.05,< 5%,%,FALSE,10,64,0.25,0.35,0.35,22.4,12.6,4.41,1.1025
P-MW-049,GL Insurance,subcontractorPlanning,materials cost variance,0.097,0,0.05,< 5%,%,FALSE,10,53,0.25,0.35,0.2,10.6,9.4,3.29,0.8225
P-MW-049,GL Insurance,subcontractorPlanning,schedule to bid variance,0.066,0,0.05,< 5%,%,FALSE,9,84,0.25,0.35,0.25,21,4,1.4,0.35
P-MW-049,Safety,compliance,avg insurance acquired cycle,8.61,7,14,< 7 days, days,FALSE,7,77,0.25,0.2,0.1,7.7,2.3,0.46,0.115
P-MW-049,Safety,compliance,avg permit approval cycle,17.6,20,30,< 20 days, days,FALSE,7,62,0.25,0.2,0.25,15.5,9.5,1.9,0.475
P-MW-049,Safety,compliance,avg sub COI received time,5.75,5,10,< 5 days, days,FALSE,6,85,0.25,0.2,0.45,38.25,6.75,1.35,0.3375
P-MW-049,Safety,compliance,permit submission timeliness,0.608,0.95,1,> 95%, days,TRUE,8,64,0.25,0.2,0.2,12.8,7.2,1.44,0.36
P-MW-049,Safety,designReview,clash detection rate,0.549,0.9,1,> 90%,%,TRUE,9,61,0.25,0.3,0.35,21.35,13.65,4.095,1.02375
P-MW-049,Safety,designReview,drawings usage,0.756,0.9,1,> 90%,%,TRUE,6,84,0.25,0.3,0.3,25.2,4.8,1.44,0.36
P-MW-049,Safety,designReview,photos usage,0.26,0.5,1.5,> 50%, count,TRUE,4,52,0.25,0.3,0.15,7.8,7.2,2.16,0.54
P-MW-049,Safety,designReview,specifications usage,0.729,0.9,1,> 90%,%,TRUE,6,81,0.25,0.3,0.2,16.2,3.8,1.14,0.285
P-MW-049,Safety,financialSetup,budget to bid variance,0.0115,0,0.05,< 5%,%,FALSE,9,77,0.25,0.1,0.25,19.25,5.75,0.575,0.14375
P-MW-049,Safety,financialSetup,contingency adequacy,0.091,0.1,0.15,> 10%,%,TRUE,7,91,0.25,0.1,0.15,13.65,1.35,0.135,0.03375
P-MW-049,Safety,financialSetup,days until sub contracts executed,16.26,0.15,21,< 15 days, days,FALSE,8,79,0.25,0.1,0.2,15.8,4.2,0.42,0.105
P-MW-049,Safety,financialSetup,prime contract to budget variance,0.21,0,0.25,> 25%,%,FALSE,10,84,0.25,0.1,0.4,33.6,6.4,0.64,0.16
P-MW-049,Safety,subcontractorPlanning,equipment cost variance,0.102,0,0.05,< 5%,%,FALSE,5,48,0.25,0.4,0.05,2.4,2.6,1.04,0.26
P-MW-049,Safety,subcontractorPlanning,gantt chart completion rate,0.494,0.95,1,> 95%,%,TRUE,8,52,0.25,0.4,0.35,18.2,16.8,6.72,1.68
P-MW-049,Safety,subcontractorPlanning,labor cost variance,0.116,0,0.05,< 5%,%,FALSE,10,34,0.25,0.4,0.2,6.8,13.2,5.28,1.32
P-MW-049,Safety,subcontractorPlanning,materials cost variance,0.102,0,0.05,< 5%,%,FALSE,10,48,0.25,0.4,0.1,4.8,5.2,2.08,0.52
P-MW-049,Safety,subcontractorPlanning,schedule to bid variance,0.1,0,0.05,< 5%,%,FALSE,9,50,0.25,0.4,0.3,15,15,6,1.5
P-MW-049,Schedule,compliance,avg insurance acquired cycle,7.98,7,14,< 7 days, days,FALSE,7,86,0.4,0.35,0.1,8.6,1.4,0.49,0.196
P-MW-049,Schedule,compliance,avg permit approval cycle,13,20,30,< 20 days, days,FALSE,7,85,0.4,0.35,0.4,34,6,2.1,0.84
P-MW-049,Schedule,compliance,avg sub COI received time,6.4,5,10,< 5 days, days,FALSE,6,72,0.4,0.35,0.2,14.4,5.6,1.96,0.784
P-MW-049,Schedule,compliance,permit submission timeliness,0.551,0.95,1,> 95%, days,TRUE,8,58,0.4,0.35,0.3,17.4,12.6,4.41,1.764
P-MW-049,Schedule,designReview,clash detection rate,0.486,0.9,1,> 90%,%,TRUE,9,54,0.4,0.3,0.5,27,23,6.9,2.76
P-MW-049,Schedule,designReview,drawings usage,0.306,0.9,1,> 90%,%,TRUE,6,34,0.4,0.3,0.25,8.5,16.5,4.95,1.98
P-MW-049,Schedule,designReview,photos usage,0.25,0.5,1.5,> 50%, count,TRUE,4,50,0.4,0.3,0.1,5,5,1.5,0.6
P-MW-049,Schedule,designReview,specifications usage,0.468,0.9,1,> 90%,%,TRUE,6,52,0.4,0.3,0.15,7.8,7.2,2.16,0.864
P-MW-049,Schedule,financialSetup,budget to bid variance,0.0135,0,0.05,< 5%,%,FALSE,9,73,0.4,0.1,0.2,14.6,5.4,0.54,0.216
P-MW-049,Schedule,financialSetup,contingency adequacy,0.071,0.1,0.15,> 10%,%,TRUE,7,71,0.4,0.1,0.3,21.3,8.7,0.87,0.348
P-MW-049,Schedule,financialSetup,days until sub contracts executed,17.28,0.15,21,< 15 days, days,FALSE,8,62,0.4,0.1,0.4,24.8,15.2,1.52,0.608
P-MW-049,Schedule,financialSetup,prime contract to budget variance,0.1425,0,0.25,> 25%,%,FALSE,10,57,0.4,0.1,0.1,5.7,4.3,0.43,0.172
P-MW-049,Schedule,subcontractorPlanning,equipment cost variance,0.057,0,0.05,< 5%,%,FALSE,5,93,0.4,0.25,0.05,4.65,0.35,0.0875,0.035
P-MW-049,Schedule,subcontractorPlanning,gantt chart completion rate,0.817,0.95,1,> 95%,%,TRUE,8,86,0.4,0.25,0.35,30.1,4.9,1.225,0.49
P-MW-049,Schedule,subcontractorPlanning,labor cost variance,0.06,0,0.05,< 5%,%,FALSE,10,90,0.4,0.25,0.2,18,2,0.5,0.2
P-MW-049,Schedule,subcontractorPlanning,materials cost variance,0.074,0,0.05,< 5%,%,FALSE,10,76,0.4,0.25,0.1,7.6,2.4,0.6,0.24
P-MW-049,Schedule,subcontractorPlanning,schedule to bid variance,0.075,0,0.05,< 5%,%,FALSE,9,75,0.4,0.25,0.3,22.5,7.5,1.875,0.75
P-MW-049,WC Insurance,compliance,avg insurance acquired cycle,9.8,7,14,< 7 days, days,FALSE,7,60,0.2,0.2,0.1,6,4,0.8,0.16
P-MW-049,WC Insurance,compliance,avg permit approval cycle,15.8,20,30,< 20 days, days,FALSE,7,71,0.2,0.2,0.25,17.75,7.25,1.45,0.29
P-MW-049,WC Insurance,compliance,avg sub COI received time,6.45,5,10,< 5 days, days,FALSE,6,71,0.2,0.2,0.45,31.95,13.05,2.61,0.522
P-MW-049,WC Insurance,compliance,permit submission timeliness,0.8265,0.95,1,> 95%, days,TRUE,8,87,0.2,0.2,0.2,17.4,2.6,0.52,0.104
P-MW-049,WC Insurance,designReview,clash detection rate,0.729,0.9,1,> 90%,%,TRUE,9,81,0.2,0.3,0.4,32.4,7.6,2.28,0.456
P-MW-049,WC Insurance,designReview,drawings usage,0.666,0.9,1,> 90%,%,TRUE,6,74,0.2,0.3,0.25,18.5,6.5,1.95,0.39
P-MW-049,WC Insurance,designReview,photos usage,0.28,0.5,1.5,> 50%, count,TRUE,4,56,0.2,0.3,0.2,11.2,8.8,2.64,0.528
P-MW-049,WC Insurance,designReview,specifications usage,0.486,0.9,1,> 90%,%,TRUE,6,54,0.2,0.3,0.15,8.1,6.9,2.07,0.414
P-MW-049,WC Insurance,financialSetup,budget to bid variance,0.0355,0,0.05,< 5%,%,FALSE,9,29,0.2,0.1,0.25,7.25,17.75,1.775,0.355
P-MW-049,WC Insurance,financialSetup,contingency adequacy,0.031,0.1,0.15,> 10%,%,TRUE,7,31,0.2,0.1,0.15,4.65,10.35,1.035,0.207
P-MW-049,WC Insurance,financialSetup,days until sub contracts executed,19.02,0.15,21,< 15 days, days,FALSE,8,33,0.2,0.1,0.2,6.6,13.4,1.34,0.268
P-MW-049,WC Insurance,financialSetup,prime contract to budget variance,0.135,0,0.25,> 25%,%,FALSE,10,54,0.2,0.1,0.4,21.6,18.4,1.84,0.368
P-MW-049,WC Insurance,subcontractorPlanning,equipment cost variance,0.103,0,0.05,< 5%,%,FALSE,5,47,0.2,0.4,0.05,2.35,2.65,1.06,0.212
P-MW-049,WC Insurance,subcontractorPlanning,gantt chart completion rate,0.551,0.95,1,> 95%,%,TRUE,8,58,0.2,0.4,0.35,20.3,14.7,5.88,1.176
P-MW-049,WC Insurance,subcontractorPlanning,labor cost variance,0.1,0,0.05,< 5%,%,FALSE,10,50,0.2,0.4,0.2,10,10,4,0.8
P-MW-049,WC Insurance,subcontractorPlanning,materials cost variance,0.119,0,0.05,< 5%,%,FALSE,10,31,0.2,0.4,0.1,3.1,6.9,2.76,0.552
P-MW-049,WC Insurance,subcontractorPlanning,schedule to bid variance,0.109,0,0.05,< 5%,%,FALSE,9,41,0.2,0.4,0.3,12.3,17.7,7.08,1.416
P-WE-050,BR Insurance,compliance,avg insurance acquired cycle,7.91,7,14,< 7 days, days,FALSE,7,87,0.25,0.2,0.1,8.7,1.3,0.26,0.065
P-WE-050,BR Insurance,compliance,avg permit approval cycle,13.2,20,30,< 20 days, days,FALSE,7,84,0.25,0.2,0.45,37.8,7.2,1.44,0.36
P-WE-050,BR Insurance,compliance,avg sub COI received time,5.2,5,10,< 5 days, days,FALSE,6,96,0.25,0.2,0.15,14.4,0.6,0.12,0.03
P-WE-050,BR Insurance,compliance,permit submission timeliness,0.703,0.95,1,> 95%, days,TRUE,8,74,0.25,0.2,0.3,22.2,7.8,1.56,0.39
P-WE-050,BR Insurance,designReview,clash detection rate,0.657,0.9,1,> 90%,%,TRUE,9,73,0.25,0.35,0.3,21.9,8.1,2.835,0.70875
P-WE-050,BR Insurance,designReview,drawings usage,0.666,0.9,1,> 90%,%,TRUE,6,74,0.25,0.35,0.35,25.9,9.1,3.185,0.79625
P-WE-050,BR Insurance,designReview,photos usage,0.25,0.5,1.5,> 50%, count,TRUE,4,50,0.25,0.35,0.15,7.5,7.5,2.625,0.65625
P-WE-050,BR Insurance,designReview,specifications usage,0.549,0.9,1,> 90%,%,TRUE,6,61,0.25,0.35,0.2,12.2,7.8,2.73,0.6825
P-WE-050,BR Insurance,financialSetup,budget to bid variance,0.0145,0,0.05,< 5%,%,FALSE,9,71,0.25,0.15,0.25,17.75,7.25,1.0875,0.271875
P-WE-050,BR Insurance,financialSetup,contingency adequacy,0.054,0.1,0.15,> 10%,%,TRUE,7,54,0.25,0.15,0.15,8.1,6.9,1.035,0.25875
P-WE-050,BR Insurance,financialSetup,days until sub contracts executed,18,0.15,21,< 15 days, days,FALSE,8,50,0.25,0.15,0.2,10,10,1.5,0.375
P-WE-050,BR Insurance,financialSetup,prime contract to budget variance,0.15,0,0.25,> 25%,%,FALSE,10,60,0.25,0.15,0.4,24,16,2.4,0.6
P-WE-050,BR Insurance,subcontractorPlanning,equipment cost variance,0.053,0,0.05,< 5%,%,FALSE,5,97,0.25,0.3,0.05,4.85,0.15,0.045,0.01125
P-WE-050,BR Insurance,subcontractorPlanning,gantt chart completion rate,0.722,0.95,1,> 95%,%,TRUE,8,76,0.25,0.3,0.4,30.4,9.6,2.88,0.72
P-WE-050,BR Insurance,subcontractorPlanning,labor cost variance,0.083,0,0.05,< 5%,%,FALSE,10,67,0.25,0.3,0.15,10.05,4.95,1.485,0.37125
P-WE-050,BR Insurance,subcontractorPlanning,materials cost variance,0.071,0,0.05,< 5%,%,FALSE,10,79,0.25,0.3,0.1,7.9,2.1,0.63,0.1575
P-WE-050,BR Insurance,subcontractorPlanning,schedule to bid variance,0.088,0,0.05,< 5%,%,FALSE,9,62,0.25,0.3,0.3,18.6,11.4,3.42,0.855
P-WE-050,CA Insurance,compliance,avg insurance acquired cycle,10.43,7,14,< 7 days, days,FALSE,7,51,0.2,0.3,0.1,5.1,4.9,1.47,0.294
P-WE-050,CA Insurance,compliance,avg permit approval cycle,14.4,20,30,< 20 days, days,FALSE,7,78,0.2,0.3,0.5,39,11,3.3,0.66
P-WE-050,CA Insurance,compliance,avg sub COI received time,6.55,5,10,< 5 days, days,FALSE,6,69,0.2,0.3,0.15,10.35,4.65,1.395,0.279
P-WE-050,CA Insurance,compliance,permit submission timeliness,0.665,0.95,1,> 95%, days,TRUE,8,70,0.2,0.3,0.25,17.5,7.5,2.25,0.45
P-WE-050,CA Insurance,designReview,clash detection rate,0.585,0.9,1,> 90%,%,TRUE,9,65,0.2,0.4,0.15,9.75,5.25,2.1,0.42
P-WE-050,CA Insurance,designReview,drawings usage,0.828,0.9,1,> 90%,%,TRUE,6,92,0.2,0.4,0.15,13.8,1.2,0.48,0.096
P-WE-050,CA Insurance,designReview,photos usage,0.41,0.5,1.5,> 50%, count,TRUE,4,82,0.2,0.4,0.55,45.1,9.9,3.96,0.792
P-WE-050,CA Insurance,designReview,specifications usage,0.63,0.9,1,> 90%,%,TRUE,6,70,0.2,0.4,0.15,10.5,4.5,1.8,0.36
P-WE-050,CA Insurance,financialSetup,budget to bid variance,0.012,0,0.05,< 5%,%,FALSE,9,76,0.2,0.1,0.25,19,6,0.6,0.12
P-WE-050,CA Insurance,financialSetup,contingency adequacy,0.092,0.1,0.15,> 10%,%,TRUE,7,92,0.2,0.1,0.1,9.2,0.8,0.08,0.016
P-WE-050,CA Insurance,financialSetup,days until sub contracts executed,15.72,0.15,21,< 15 days, days,FALSE,8,88,0.2,0.1,0.2,17.6,2.4,0.24,0.048
P-WE-050,CA Insurance,financialSetup,prime contract to budget variance,0.24,0,0.25,> 25%,%,FALSE,10,96,0.2,0.1,0.45,43.2,1.8,0.18,0.036
P-WE-050,CA Insurance,subcontractorPlanning,equipment cost variance,0.063,0,0.05,< 5%,%,FALSE,5,87,0.2,0.2,0.05,4.35,0.65,0.13,0.026
P-WE-050,CA Insurance,subcontractorPlanning,gantt chart completion rate,0.5985,0.95,1,> 95%,%,TRUE,8,63,0.2,0.2,0.2,12.6,7.4,1.48,0.296
P-WE-050,CA Insurance,subcontractorPlanning,labor cost variance,0.093,0,0.05,< 5%,%,FALSE,10,57,0.2,0.2,0.25,14.25,10.75,2.15,0.43
P-WE-050,CA Insurance,subcontractorPlanning,materials cost variance,0.062,0,0.05,< 5%,%,FALSE,10,88,0.2,0.2,0.1,8.8,1.2,0.24,0.048
P-WE-050,CA Insurance,subcontractorPlanning,schedule to bid variance,0.061,0,0.05,< 5%,%,FALSE,9,89,0.2,0.2,0.4,35.6,4.4,0.88,0.176
P-WE-050,Cost,compliance,avg insurance acquired cycle,8.75,7,14,< 7 days, days,FALSE,7,75,0.25,0.15,0.1,7.5,2.5,0.375,0.09375
P-WE-050,Cost,compliance,avg permit approval cycle,13.6,20,30,< 20 days, days,FALSE,7,82,0.25,0.15,0.4,32.8,7.2,1.08,0.27
P-WE-050,Cost,compliance,avg sub COI received time,6.65,5,10,< 5 days, days,FALSE,6,67,0.25,0.15,0.2,13.4,6.6,0.99,0.2475
P-WE-050,Cost,compliance,permit submission timeliness,0.912,0.95,1,> 95%, days,TRUE,8,96,0.25,0.15,0.3,28.8,1.2,0.18,0.045
P-WE-050,Cost,designReview,clash detection rate,0.873,0.9,1,> 90%,%,TRUE,9,97,0.25,0.3,0.5,48.5,1.5,0.45,0.1125
P-WE-050,Cost,designReview,drawings usage,0.792,0.9,1,> 90%,%,TRUE,6,88,0.25,0.3,0.2,17.6,2.4,0.72,0.18
P-WE-050,Cost,designReview,photos usage,0.485,0.5,1.5,> 50%, count,TRUE,4,97,0.25,0.3,0.1,9.7,0.3,0.09,0.0225
P-WE-050,Cost,designReview,specifications usage,0.783,0.9,1,> 90%,%,TRUE,6,87,0.25,0.3,0.2,17.4,2.6,0.78,0.195
P-WE-050,Cost,financialSetup,budget to bid variance,0.005,0,0.05,< 5%,%,FALSE,9,90,0.25,0.2,0.15,13.5,1.5,0.3,0.075
P-WE-050,Cost,financialSetup,contingency adequacy,0.065,0.1,0.15,> 10%,%,TRUE,7,65,0.25,0.2,0.4,26,14,2.8,0.7
P-WE-050,Cost,financialSetup,days until sub contracts executed,17.7,0.15,21,< 15 days, days,FALSE,8,55,0.25,0.2,0.2,11,9,1.8,0.45
P-WE-050,Cost,financialSetup,prime contract to budget variance,0.1275,0,0.25,> 25%,%,FALSE,10,51,0.25,0.2,0.25,12.75,12.25,2.45,0.6125
P-WE-050,Cost,subcontractorPlanning,equipment cost variance,0.079,0,0.05,< 5%,%,FALSE,5,71,0.25,0.35,0.05,3.55,1.45,0.5075,0.126875
P-WE-050,Cost,subcontractorPlanning,gantt chart completion rate,0.532,0.95,1,> 95%,%,TRUE,8,56,0.25,0.35,0.15,8.4,6.6,2.31,0.5775
P-WE-050,Cost,subcontractorPlanning,labor cost variance,0.104,0,0.05,< 5%,%,FALSE,10,46,0.25,0.35,0.35,16.1,18.9,6.615,1.65375
P-WE-050,Cost,subcontractorPlanning,materials cost variance,0.102,0,0.05,< 5%,%,FALSE,10,48,0.25,0.35,0.2,9.6,10.4,3.64,0.91
P-WE-050,Cost,subcontractorPlanning,schedule to bid variance,0.097,0,0.05,< 5%,%,FALSE,9,53,0.25,0.35,0.25,13.25,11.75,4.1125,1.028125
P-WE-050,GL Insurance,compliance,avg insurance acquired cycle,8.47,7,14,< 7 days, days,FALSE,7,79,0.25,0.2,0.1,7.9,2.1,0.42,0.105
P-WE-050,GL Insurance,compliance,avg permit approval cycle,11.4,20,30,< 20 days, days,FALSE,7,93,0.25,0.2,0.25,23.25,1.75,0.35,0.0875
P-WE-050,GL Insurance,compliance,avg sub COI received time,6.15,5,10,< 5 days, days,FALSE,6,77,0.25,0.2,0.5,38.5,11.5,2.3,0.575
P-WE-050,GL Insurance,compliance,permit submission timeliness,0.8835,0.95,1,> 95%, days,TRUE,8,93,0.25,0.2,0.15,13.95,1.05,0.21,0.0525
P-WE-050,GL Insurance,designReview,clash detection rate,0.63,0.9,1,> 90%,%,TRUE,9,70,0.25,0.3,0.25,17.5,7.5,2.25,0.5625
P-WE-050,GL Insurance,designReview,drawings usage,0.729,0.9,1,> 90%,%,TRUE,6,81,0.25,0.3,0.3,24.3,5.7,1.71,0.4275
P-WE-050,GL Insurance,designReview,photos usage,0.3,0.5,1.5,> 50%, count,TRUE,4,60,0.25,0.3,0.15,9,6,1.8,0.45
P-WE-050,GL Insurance,designReview,specifications usage,0.666,0.9,1,> 90%,%,TRUE,6,74,0.25,0.3,0.3,22.2,7.8,2.34,0.585
P-WE-050,GL Insurance,financialSetup,budget to bid variance,0.0055,0,0.05,< 5%,%,FALSE,9,89,0.25,0.15,0.25,22.25,2.75,0.4125,0.103125
P-WE-050,GL Insurance,financialSetup,contingency adequacy,0.069,0.1,0.15,> 10%,%,TRUE,7,69,0.25,0.15,0.2,13.8,6.2,0.93,0.2325
P-WE-050,GL Insurance,financialSetup,days until sub contracts executed,15.96,0.15,21,< 15 days, days,FALSE,8,84,0.25,0.15,0.15,12.6,2.4,0.36,0.09
P-WE-050,GL Insurance,financialSetup,prime contract to budget variance,0.1375,0,0.25,> 25%,%,FALSE,10,55,0.25,0.15,0.4,22,18,2.7,0.675
P-WE-050,GL Insurance,subcontractorPlanning,equipment cost variance,0.074,0,0.05,< 5%,%,FALSE,5,76,0.25,0.35,0.05,3.8,1.2,0.42,0.105
P-WE-050,GL Insurance,subcontractorPlanning,gantt chart completion rate,0.722,0.95,1,> 95%,%,TRUE,8,76,0.25,0.35,0.15,11.4,3.6,1.26,0.315
P-WE-050,GL Insurance,subcontractorPlanning,labor cost variance,0.06,0,0.05,< 5%,%,FALSE,10,90,0.25,0.35,0.35,31.5,3.5,1.225,0.30625
P-WE-050,GL Insurance,subcontractorPlanning,materials cost variance,0.053,0,0.05,< 5%,%,FALSE,10,97,0.25,0.35,0.2,19.4,0.6,0.21,0.0525
P-WE-050,GL Insurance,subcontractorPlanning,schedule to bid variance,0.078,0,0.05,< 5%,%,FALSE,9,72,0.25,0.35,0.25,18,7,2.45,0.6125
P-WE-050,Safety,compliance,avg insurance acquired cycle,7.63,7,14,< 7 days, days,FALSE,7,91,0.25,0.2,0.1,9.1,0.9,0.18,0.045
P-WE-050,Safety,compliance,avg permit approval cycle,15.8,20,30,< 20 days, days,FALSE,7,71,0.25,0.2,0.25,17.75,7.25,1.45,0.3625
P-WE-050,Safety,compliance,avg sub COI received time,5.2,5,10,< 5 days, days,FALSE,6,96,0.25,0.2,0.45,43.2,1.8,0.36,0.09
P-WE-050,Safety,compliance,permit submission timeliness,0.8075,0.95,1,> 95%, days,TRUE,8,85,0.25,0.2,0.2,17,3,0.6,0.15
P-WE-050,Safety,designReview,clash detection rate,0.756,0.9,1,> 90%,%,TRUE,9,84,0.25,0.3,0.35,29.4,5.6,1.68,0.42
P-WE-050,Safety,designReview,drawings usage,0.828,0.9,1,> 90%,%,TRUE,6,92,0.25,0.3,0.3,27.6,2.4,0.72,0.18
P-WE-050,Safety,designReview,photos usage,0.355,0.5,1.5,> 50%, count,TRUE,4,71,0.25,0.3,0.15,10.65,4.35,1.305,0.32625
P-WE-050,Safety,designReview,specifications usage,0.657,0.9,1,> 90%,%,TRUE,6,73,0.25,0.3,0.2,14.6,5.4,1.62,0.405
P-WE-050,Safety,financialSetup,budget to bid variance,0.002,0,0.05,< 5%,%,FALSE,9,96,0.25,0.1,0.25,24,1,0.1,0.025
P-WE-050,Safety,financialSetup,contingency adequacy,0.082,0.1,0.15,> 10%,%,TRUE,7,82,0.25,0.1,0.15,12.3,2.7,0.27,0.0675
P-WE-050,Safety,financialSetup,days until sub contracts executed,16.44,0.15,21,< 15 days, days,FALSE,8,76,0.25,0.1,0.2,15.2,4.8,0.48,0.12
P-WE-050,Safety,financialSetup,prime contract to budget variance,0.245,0,0.25,> 25%,%,FALSE,10,98,0.25,0.1,0.4,39.2,0.8,0.08,0.02
P-WE-050,Safety,subcontractorPlanning,equipment cost variance,0.079,0,0.05,< 5%,%,FALSE,5,71,0.25,0.4,0.05,3.55,1.45,0.58,0.145
P-WE-050,Safety,subcontractorPlanning,gantt chart completion rate,0.912,0.95,1,> 95%,%,TRUE,8,96,0.25,0.4,0.35,33.6,1.4,0.56,0.14
P-WE-050,Safety,subcontractorPlanning,labor cost variance,0.054,0,0.05,< 5%,%,FALSE,10,96,0.25,0.4,0.2,19.2,0.8,0.32,0.08
P-WE-050,Safety,subcontractorPlanning,materials cost variance,0.064,0,0.05,< 5%,%,FALSE,10,86,0.25,0.4,0.1,8.6,1.4,0.56,0.14
P-WE-050,Safety,subcontractorPlanning,schedule to bid variance,0.083,0,0.05,< 5%,%,FALSE,9,67,0.25,0.4,0.3,20.1,9.9,3.96,0.99
P-WE-050,Schedule,compliance,avg insurance acquired cycle,10.29,7,14,< 7 days, days,FALSE,7,53,0.4,0.35,0.1,5.3,4.7,1.645,0.658
P-WE-050,Schedule,compliance,avg permit approval cycle,19.2,20,30,< 20 days, days,FALSE,7,54,0.4,0.35,0.4,21.6,18.4,6.44,2.576
P-WE-050,Schedule,compliance,avg sub COI received time,7.9,5,10,< 5 days, days,FALSE,6,42,0.4,0.35,0.2,8.4,11.6,4.06,1.624
P-WE-050,Schedule,compliance,permit submission timeliness,0.5035,0.95,1,> 95%, days,TRUE,8,53,0.4,0.35,0.3,15.9,14.1,4.935,1.974
P-WE-050,Schedule,designReview,clash detection rate,0.603,0.9,1,> 90%,%,TRUE,9,67,0.4,0.3,0.5,33.5,16.5,4.95,1.98
P-WE-050,Schedule,designReview,drawings usage,0.387,0.9,1,> 90%,%,TRUE,6,43,0.4,0.3,0.25,10.75,14.25,4.275,1.71
P-WE-050,Schedule,designReview,photos usage,0.26,0.5,1.5,> 50%, count,TRUE,4,52,0.4,0.3,0.1,5.2,4.8,1.44,0.576
