impact_category,process_name,kpi_name,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value,projectId,score,actual
Schedule,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.4,0.1,8,2.5,1.0,0.05,P-SE-044,55.0,0.98
WC Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-SE-044,50.0,0.56
WC Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-SE-044,27.0,0.0
WC Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.2,10,10.0,1.0,0.05,P-SE-044,28.0,1.49
WC Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.4,30,10.0,1.0,0.05,P-SE-044,43.0,0.0
WC Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.4,0.4,30,10.0,4.0,0.2,P-SE-044,58.0,0.26
WC Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.4,0.15,10,5.0,2.0,0.1,P-SE-044,63.0,8.0
WC Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.4,0.35,23,11.6,4.6,0.23,P-SE-044,58.0,41.0
WC Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.4,0.1,6,4.0,1.6,0.08,P-SE-044,66.0,0.16
WC Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.1,9,0.8,0.1,0.01,P-SE-044,76.0,1.0
WC Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.2,17,3.2,0.5,0.02,P-SE-044,59.0,0.88
WC Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.25,19,6.3,0.9,0.05,P-SE-044,45.0,1.0
WC Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.45,33,11.7,1.8,0.09,P-SE-044,62.0,0.89
WC Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.35,0.2,15,4.6,1.6,0.08,P-SE-044,57.0,6.44
WC Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.35,0.6,54,6.0,2.1,0.11,P-SE-044,53.0,0.47
WC Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.35,0.1,6,4.0,1.4,0.07,P-SE-044,70.0,0.03
WC Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.35,0.1,8,2.5,0.9,0.04,P-SE-044,78.0,0.94
BR Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-MW-045,29.0,0.39
BR Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-MW-045,51.0,0.0
BR Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.2,10,10.0,1.0,0.05,P-MW-045,23.0,1.38
BR Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.4,30,10.0,1.0,0.05,P-MW-045,45.0,0.0
BR Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.35,0.35,26,8.8,3.1,0.15,P-MW-045,64.0,0.2
BR Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.35,0.15,10,5.0,1.7,0.09,P-MW-045,37.0,14.0
BR Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.35,0.4,27,13.2,4.6,0.23,P-MW-045,51.0,42.0
BR Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.35,0.1,6,4.0,1.4,0.07,P-MW-045,27.0,0.38
BR Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.4,37,3.2,0.5,0.02,P-MW-045,56.0,0.93
BR Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.2,17,3.2,0.5,0.02,P-MW-045,67.0,0.97
BR Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.1,8,2.5,0.4,0.02,P-MW-045,78.0,0.97
BR Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.3,22,7.8,1.2,0.06,P-MW-045,56.0,1.0
BR Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.4,0.3,23,6.9,2.8,0.14,P-MW-045,67.0,7.07
BR Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.4,0.2,18,2.0,0.8,0.04,P-MW-045,69.0,0.32
BR Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.4,0.4,24,16.0,6.4,0.32,P-MW-045,64.0,0.04
BR Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.4,0.1,8,2.5,1.0,0.05,P-MW-045,37.0,0.92
CA Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-MW-045,34.0,0.46
CA Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-MW-045,46.0,0.0
CA Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.2,10,10.0,1.0,0.05,P-MW-045,63.0,2.39
CA Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.4,30,10.0,1.0,0.05,P-MW-045,37.0,0.0
CA Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.3,0.25,19,6.3,1.9,0.09,P-MW-045,67.0,0.21
CA Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.3,0.25,17,8.3,2.5,0.12,P-MW-045,78.0,4.0
CA Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.3,0.25,17,8.3,2.5,0.12,P-MW-045,70.0,51.0
CA Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.3,0.25,15,10.0,3.0,0.15,P-MW-045,41.0,0.27
CA Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.1,9,0.8,0.2,0.01,P-MW-045,29.0,1.0
CA Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.2,17,3.2,0.6,0.03,P-MW-045,24.0,0.88
CA Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.25,19,6.3,1.3,0.06,P-MW-045,33.0,1.0
CA Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.45,33,11.7,2.3,0.12,P-MW-045,39.0,1.0
CA Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.4,0.3,23,6.9,2.8,0.14,P-MW-045,39.0,4.85
CA Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.4,0.4,36,4.0,1.6,0.08,P-MW-045,46.0,0.56
CA Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.4,0.2,12,8.0,3.2,0.16,P-MW-045,42.0,0.06
CA Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.4,0.1,8,2.5,1.0,0.05,P-MW-045,56.0,0.91
Cost,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.3,0.1,0.1,10,0.0,0.0,0.0,P-MW-045,43.0,0.48
Cost,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.3,0.1,0.45,28,16.7,1.7,0.5,P-MW-045,53.0,0.0
Cost,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.3,0.1,0.3,15,15.0,1.5,0.45,P-MW-045,53.0,1.88
Cost,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.3,0.1,0.15,11,3.8,0.4,0.11,P-MW-045,50.0,0.0
Cost,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.3,0.3,0.3,23,7.5,2.3,0.68,P-MW-045,35.0,0.38
Cost,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.3,0.3,0.2,13,6.6,2.0,0.59,P-MW-045,49.0,10.0
Cost,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.3,0.3,0.4,27,13.2,4.0,1.19,P-MW-045,16.0,27.0
Cost,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.3,0.3,0.1,6,4.0,1.2,0.36,P-MW-045,13.0,0.47
Cost,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.3,0.15,0.4,37,3.2,0.5,0.14,P-MW-045,56.0,0.93
Cost,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.3,0.15,0.3,25,4.8,0.7,0.22,P-MW-045,49.0,0.92
Cost,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.3,0.15,0.1,8,2.5,0.4,0.11,P-MW-045,37.0,0.91
Cost,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.3,0.15,0.2,15,5.2,0.8,0.23,P-MW-045,56.0,1.0
Cost,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.3,0.45,0.3,23,6.9,3.1,0.93,P-MW-045,32.0,4.52
Cost,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.3,0.45,0.1,9,1.0,0.5,0.14,P-MW-045,30.0,0.76
Cost,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.3,0.45,0.4,24,16.0,7.2,2.16,P-MW-045,45.0,0.06
Cost,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.3,0.45,0.2,15,5.0,2.3,0.68,P-MW-045,65.0,0.99
GL Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.1,0.1,0.1,10,0.0,0.0,0.0,P-MW-045,69.0,0.79
GL Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.3,19,11.1,1.1,0.11,P-MW-045,73.0,0.0
GL Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.1,0.1,0.2,10,10.0,1.0,0.1,P-MW-045,83.0,2.66
GL Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.4,30,10.0,1.0,0.1,P-MW-045,62.0,0.0
GL Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.1,0.35,0.45,34,11.3,3.9,0.39,P-MW-045,16.0,0.5
GL Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.1,0.35,0.1,7,3.3,1.2,0.12,P-MW-045,36.0,12.0
GL Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.1,0.35,0.35,23,11.6,4.0,0.4,P-MW-045,27.0,33.0
GL Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.1,0.35,0.1,6,4.0,1.4,0.14,P-MW-045,28.0,0.33
GL Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.25,23,2.0,0.3,0.03,P-MW-045,24.0,1.0
GL Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.2,17,3.2,0.5,0.05,P-MW-045,52.0,1.0
GL Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.15,11,3.8,0.6,0.06,P-MW-045,53.0,0.91
GL Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.4,30,10.4,1.6,0.16,P-MW-045,17.0,1.0
GL Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.1,0.4,0.3,23,6.9,2.8,0.28,P-MW-045,47.0,6.15
GL Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.1,0.4,0.4,36,4.0,1.6,0.16,P-MW-045,56.0,0.41
GL Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.1,0.4,0.2,12,8.0,3.2,0.32,P-MW-045,53.0,0.05
GL Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.1,0.4,0.1,8,2.5,1.0,0.1,P-MW-045,58.0,0.87
Safety,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.1,0.1,0.1,10,0.0,0.0,0.0,P-MW-045,25.0,0.38
Safety,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.3,19,11.1,1.1,0.11,P-MW-045,41.0,0.0
Safety,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.1,0.1,0.2,10,10.0,1.0,0.1,P-MW-045,55.0,2.16
Safety,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.1,0.1,0.4,30,10.0,1.0,0.1,P-MW-045,38.0,0.0
Safety,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.1,0.4,0.4,30,10.0,4.0,0.4,P-MW-045,25.0,0.42
Safety,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.1,0.4,0.15,10,5.0,2.0,0.2,P-MW-045,17.0,19.0
Safety,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.1,0.4,0.35,23,11.6,4.6,0.46,P-MW-045,15.0,28.0
Safety,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.1,0.4,0.1,6,4.0,1.6,0.16,P-MW-045,12.0,0.43
Safety,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.1,9,0.8,0.1,0.01,P-MW-045,45.0,1.0
Safety,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.2,17,3.2,0.5,0.05,P-MW-045,39.0,0.91
Safety,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.1,0.15,0.25,19,6.3,0.9,0.09,P-MW-045,34.0,0.91
Safety,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.1,0.15,0.45,33,11.7,1.8,0.18,P-MW-045,27.0,0.95
Safety,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.1,0.35,0.25,19,5.8,2.0,0.2,P-MW-045,32.0,4.63
Safety,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.1,0.35,0.5,45,5.0,1.8,0.18,P-MW-045,27.0,0.78
Safety,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.1,0.35,0.1,6,4.0,1.4,0.14,P-MW-045,53.0,0.04
Safety,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.1,0.35,0.15,11,3.8,1.3,0.13,P-MW-045,44.0,0.91
Schedule,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-MW-045,34.0,0.43
Schedule,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-MW-045,39.0,0.0
Schedule,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.15,8,7.5,0.8,0.04,P-MW-045,27.0,1.59
Schedule,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.45,34,11.3,1.1,0.06,P-MW-045,31.0,0.0
Schedule,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.3,0.2,15,5.0,1.5,0.08,P-MW-045,38.0,0.41
Schedule,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.3,0.3,20,9.9,3.0,0.15,P-MW-045,46.0,12.0
Schedule,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.3,0.4,27,13.2,4.0,0.2,P-MW-045,63.0,52.0
Schedule,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.3,0.1,6,4.0,1.2,0.06,P-MW-045,41.0,0.32
Schedule,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.4,37,3.2,0.6,0.03,P-MW-045,59.0,0.96
Schedule,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.1,8,1.6,0.3,0.02,P-MW-045,41.0,1.0
Schedule,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.3,23,7.5,1.5,0.08,P-MW-045,43.0,1.0
Schedule,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.2,15,5.2,1.0,0.05,P-MW-045,58.0,0.94
Schedule,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.4,0.2,15,4.6,1.8,0.09,P-MW-045,57.0,6.23
Schedule,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.4,0.45,41,4.5,1.8,0.09,P-MW-045,65.0,0.34
Schedule,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.4,0.25,15,10.0,4.0,0.2,P-MW-045,39.0,0.06
Schedule,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.4,0.1,8,2.5,1.0,0.05,P-MW-045,51.0,0.94
WC Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-MW-045,48.0,0.51
WC Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-MW-045,25.0,0.0
WC Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.2,10,10.0,1.0,0.05,P-MW-045,46.0,2.09
WC Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.4,30,10.0,1.0,0.05,P-MW-045,34.0,0.0
WC Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.4,0.4,30,10.0,4.0,0.2,P-MW-045,53.0,0.27
WC Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.4,0.15,10,5.0,2.0,0.1,P-MW-045,50.0,10.0
WC Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.4,0.35,23,11.6,4.6,0.23,P-MW-045,58.0,49.0
WC Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.4,0.1,6,4.0,1.6,0.08,P-MW-045,53.0,0.25
WC Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.1,9,0.8,0.1,0.01,P-MW-045,53.0,1.0
WC Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.2,17,3.2,0.5,0.02,P-MW-045,63.0,1.0
WC Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.25,19,6.3,0.9,0.05,P-MW-045,63.0,1.0
WC Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.45,33,11.7,1.8,0.09,P-MW-045,27.0,1.0
WC Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.35,0.2,15,4.6,1.6,0.08,P-MW-045,35.0,5.15
WC Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.35,0.6,54,6.0,2.1,0.11,P-MW-045,59.0,0.44
WC Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.35,0.1,6,4.0,1.4,0.07,P-MW-045,56.0,0.05
WC Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.35,0.1,8,2.5,0.9,0.04,P-MW-045,39.0,0.8
BR Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-WE-046,39.0,0.51
BR Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-WE-046,39.0,0.0
BR Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.2,10,10.0,1.0,0.05,P-WE-046,44.0,1.86
BR Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.4,30,10.0,1.0,0.05,P-WE-046,59.0,0.0
BR Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.35,0.35,26,8.8,3.1,0.15,P-WE-046,61.0,0.21
BR Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.35,0.15,10,5.0,1.7,0.09,P-WE-046,50.0,10.0
BR Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.35,0.4,27,13.2,4.6,0.23,P-WE-046,54.0,40.0
BR Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.35,0.1,6,4.0,1.4,0.07,P-WE-046,24.0,0.41
BR Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.4,37,3.2,0.5,0.02,P-WE-046,66.0,0.99
BR Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.2,17,3.2,0.5,0.02,P-WE-046,47.0,0.97
BR Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.15,0.1,8,2.5,0.4,0.02,P-WE-046,57.0,0.95
BR Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.15,0.3,22,7.8,1.2,0.06,P-WE-046,56.0,1.0
BR Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.4,0.3,23,6.9,2.8,0.14,P-WE-046,31.0,4.86
BR Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.4,0.2,18,2.0,0.8,0.04,P-WE-046,45.0,0.56
BR Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.4,0.4,24,16.0,6.4,0.32,P-WE-046,39.0,0.06
BR Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.4,0.1,8,2.5,1.0,0.05,P-WE-046,56.0,0.92
CA Insurance,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.05,0.1,0.1,10,0.0,0.0,0.0,P-WE-046,81.0,0.88
CA Insurance,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.3,19,11.1,1.1,0.06,P-WE-046,66.0,0.0
CA Insurance,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.05,0.1,0.2,10,10.0,1.0,0.05,P-WE-046,92.0,3.05
CA Insurance,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.05,0.1,0.4,30,10.0,1.0,0.05,P-WE-046,57.0,0.0
CA Insurance,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.05,0.3,0.25,19,6.3,1.9,0.09,P-WE-046,87.0,0.08
CA Insurance,bidreview,Avg Days to Submit Bid,0.0,21.0,< 21 days,days,False,3,0.05,0.3,0.25,17,8.3,2.5,0.12,P-WE-046,64.0,8.0
CA Insurance,bidreview,Avg Time to Submit Bid,21.0,9999.0,> 21 days,days,True,3,0.05,0.3,0.25,17,8.3,2.5,0.12,P-WE-046,85.0,55.0
CA Insurance,bidreview,Bid Rate per $1M of ACV,0.0,0.5,< 0.5,/$1M ACV,False,3,0.05,0.3,0.25,15,10.0,3.0,0.15,P-WE-046,74.0,0.13
CA Insurance,compliance,Bid Package Completeness Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.1,9,0.8,0.2,0.01,P-WE-046,69.0,0.96
CA Insurance,compliance,Compliance Matrix Completion Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.2,17,3.2,0.6,0.03,P-WE-046,63.0,0.93
CA Insurance,compliance,Licensing & Certification Compliance Rate,1.0,1.0,100%,%,True,3,0.05,0.2,0.25,19,6.3,1.3,0.06,P-WE-046,97.0,1.0
CA Insurance,compliance,Sub Prequal Rate,0.95,1.0,> 95%,%,True,2,0.05,0.2,0.45,33,11.7,2.3,0.12,P-WE-046,61.0,0.97
CA Insurance,estimating,Avg Number of Sub Quotes per Trade,3.0,99.0,> 3,quote,True,1,0.05,0.4,0.3,23,6.9,2.8,0.14,P-WE-046,64.0,6.93
CA Insurance,estimating,Avg Selected Sub EMR,0.0,1.0,< 1.00,EMR,False,2,0.05,0.4,0.4,36,4.0,1.6,0.08,P-WE-046,80.0,0.19
CA Insurance,estimating,Avg Sub Quote Variance,0.0,0.1,< 10%,%,False,1,0.05,0.4,0.2,12,8.0,3.2,0.16,P-WE-046,69.0,0.03
CA Insurance,estimating,Avg Sub Response Rate,0.8,1.0,> 80%,%,True,1,0.05,0.4,0.1,8,2.5,1.0,0.05,P-WE-046,64.0,0.94
Cost,bidresults,Bid Win Rate,0.15,1.0,> 155,%,True,4,0.3,0.1,0.1,10,0.0,0.0,0.0,P-WE-046,45.0,0.56
Cost,bidresults,Cost Variance,-99.0,0.0,< 0%,%,False,2,0.3,0.1,0.45,28,16.7,1.7,0.5,P-WE-046,53.0,0.0
Cost,bidresults,Profit Variance,1.0,9999.0,> 0%,%,True,4,0.3,0.1,0.3,15,15.0,1.5,0.45,P-WE-046,57.0,2.29
Cost,bidresults,Schedule Variance,-99.0,0.0,< 0%,%,False,2,0.3,0.1,0.15,11,3.8,0.4,0.11,P-WE-046,67.0,0.0
Cost,bidreview,% of Bids Targeted,0.0,0.6,< 60%,%,False,2,0.3,0.3,0.3,23,7.5,2.3,0.68,P-WE-046,39.0,0.35
